Time,RightACC,RightEMGext
0.928,-3.63021,5.59916
0.929,-3.63021,12.1926
0.93,-3.63021,0.470953
0.931,-3.63021,4.86656
0.932,-3.63021,4.13396
0.933,-3.63021,16.3606
0.934,-3.63021,18.5584
0.935,-3.63021,20.7562
0.936,-3.63021,22.2214
0.937,-2.40951,25.8844
0.938,-2.40951,18.5584
0.939,-2.40951,20.2512
0.94,-2.40951,30.5076
0.941,-2.40951,0.470953
0.942,-2.40951,-3.19205
0.943,-2.40951,-2.68705
0.944,-1.1888,-0.994249
0.945,-1.1888,0.975958
0.946,-1.1888,2.44116
0.947,-1.1888,7.79696
0.948,-1.1888,7.79696
0.949,-1.1888,-1.72685
0.95,-1.1888,-3.92465
0.951,0.031901,-2.68705
0.952,0.031901,-3.19205
0.953,0.031901,-3.92465
0.954,0.031901,12.6976
0.955,0.031901,-3.92465
0.956,0.031901,4.13396
0.957,0.031901,-1.72685
0.958,0.031901,-3.92465
0.959,1.2526,-3.41965
0.96,1.2526,-3.41965
0.961,1.2526,4.63896
0.962,1.2526,3.90636
0.963,1.2526,2.66876
0.964,2.47331,2.44116
0.965,2.47331,18.5584
0.966,2.47331,15.628
0.967,2.47331,2.44116
0.968,2.47331,4.13396
0.969,2.47331,17.3208
0.97,2.47331,21.7164
0.971,3.69401,-1.72685
0.972,3.69401,-3.41965
0.973,3.69401,-0.994249
0.974,3.69401,-0.994249
0.975,3.69401,-3.19205
0.976,3.69401,-3.92465
0.977,3.69401,-2.68705
0.978,4.91471,-1.22184
0.979,4.91471,-1.22184
0.98,4.91471,-1.95444
0.981,4.91471,-2.45945
0.982,4.91471,-3.41965
0.983,4.91471,2.44116
0.984,4.91471,0.243358
0.985,4.91471,-2.68705
0.986,6.13542,-3.19205
0.987,6.13542,-0.994249
0.988,6.13542,-0.994249
0.989,6.13542,-3.92465
0.99,6.13542,-1.72685
0.991,6.13542,-3.19205
0.992,6.13542,-3.92465
0.993,6.13542,-3.19205
0.994,6.13542,-2.45945
0.995,6.13542,-0.994249
0.996,6.13542,-2.45945
0.997,6.13542,-1.95444
0.998,6.13542,-2.68705
0.999,4.91471,-3.41965
1.0,4.91471,-3.41965
1.001,4.91471,0.243358
1.002,4.91471,0.243358
1.003,4.91471,-3.41965
1.004,4.91471,-3.92465
1.005,4.91471,-3.19205
1.006,4.91471,-2.45945
1.007,4.91471,-0.994249
1.008,3.69401,-1.72685
1.009,3.69401,-0.994249
1.01,3.69401,-0.994249
1.011,3.69401,-3.92465
1.012,3.69401,-3.41965
1.013,3.69401,-1.22184
1.014,3.69401,0.243358
1.015,3.69401,1.70856
1.016,3.69401,1.70856
1.017,3.69401,-3.41965
1.018,3.69401,-3.19205
1.019,3.69401,-1.72685
1.02,2.47331,-3.19205
1.021,2.47331,-1.95444
1.022,2.47331,-3.41965
1.023,2.47331,-3.19205
1.024,2.47331,-1.72685
1.025,2.47331,-0.994249
1.026,2.47331,-0.994249
1.027,2.47331,-1.95444
1.028,2.47331,-1.95444
1.029,2.47331,-1.72685
1.03,1.2526,-3.19205
1.031,1.2526,-1.95444
1.032,1.2526,-0.489243
1.033,1.2526,1.70856
1.034,1.2526,2.44116
1.035,1.2526,-1.22184
1.036,1.2526,-1.22184
1.037,0.031901,3.90636
1.038,0.031901,3.17376
1.039,0.031901,-2.45945
1.04,0.031901,-2.45945
1.041,0.031901,0.470953
1.042,0.031901,6.33176
1.043,0.031901,0.470953
1.044,0.031901,-3.92465
1.045,0.031901,0.243358
1.046,-1.1888,-3.41965
1.047,-1.1888,4.13396
1.048,-1.1888,4.86656
1.049,-1.1888,6.33176
1.05,-1.1888,4.13396
1.051,-1.1888,-1.22184
1.052,-1.1888,0.243358
1.053,-2.40951,-1.95444
1.054,-2.40951,-3.19205
1.055,-2.40951,-0.994249
1.056,-2.40951,0.470953
1.057,-2.40951,2.66876
1.058,-2.40951,2.66876
1.059,-2.40951,-0.489243
1.06,-2.40951,1.70856
1.061,-2.40951,-0.261648
1.062,-2.40951,-0.994249
1.063,-3.63021,-1.22184
1.064,-3.63021,0.243358
1.065,-3.63021,-0.994249
1.066,-3.63021,-0.994249
1.067,-3.63021,-3.92465
1.068,-3.63021,-3.41965
1.069,-3.63021,-3.19205
1.07,-3.63021,-3.19205
1.071,-3.63021,-1.22184
1.072,-3.63021,-1.22184
1.073,-4.85091,-3.19205
1.074,-4.85091,-2.45945
1.075,-4.85091,-2.68705
1.076,-6.07161,-1.22184
1.077,-6.07161,0.243358
1.078,-6.07161,-0.489243
1.079,-6.07161,-3.41965
1.08,-6.07161,5.37156
1.081,-6.07161,-0.261648
1.082,-6.07161,2.66876
1.083,-6.07161,-3.92465
1.084,-6.07161,-2.45945
1.085,-6.07161,-3.92465
1.086,-6.07161,-3.92465
1.087,-4.85091,4.13396
1.088,-4.85091,6.33176
1.089,-4.85091,-2.68705
1.09,-4.85091,-3.41965
1.091,-4.85091,-1.72685
1.092,-4.85091,-3.19205
1.093,-4.85091,0.470953
1.094,-4.85091,-0.994249
1.095,-4.85091,2.44116
1.096,-4.85091,-3.92465
1.097,-4.85091,-1.22184
1.098,-4.85091,0.243358
1.099,-4.85091,-1.22184
1.1,-4.85091,-1.95444
1.101,-4.85091,-3.92465
1.102,-4.85091,-2.68705
1.103,-3.63021,3.17376
1.104,-3.63021,2.44116
1.105,-3.63021,1.93615
1.106,-3.63021,1.93615
1.107,-3.63021,-2.45945
1.108,-2.40951,-1.22184
1.109,-2.40951,6.10416
1.11,-2.40951,6.10416
1.111,-2.40951,-0.994249
1.112,-2.40951,1.20355
1.113,-2.40951,2.66876
1.114,-2.40951,6.33176
1.115,-2.40951,0.243358
1.116,-2.40951,3.17376
1.117,-2.40951,6.10416
1.118,-2.40951,6.10416
1.119,-2.40951,6.10416
1.12,-2.40951,8.30197
1.121,-1.1888,7.79696
1.122,-1.1888,2.66876
1.123,-1.1888,-1.72685
1.124,-1.1888,-2.68705
1.125,-1.1888,0.975958
1.126,-1.1888,-3.41965
1.127,0.031901,6.33176
1.128,0.031901,12.9252
1.129,0.031901,-3.41965
1.13,0.031901,3.17376
1.131,0.031901,9.03457
1.132,0.031901,6.83676
1.133,0.031901,4.13396
1.134,0.031901,12.9252
1.135,0.031901,4.63896
1.136,0.031901,6.10416
1.137,0.031901,-1.95444
1.138,0.031901,-0.994249
1.139,1.2526,2.66876
1.14,1.2526,0.470953
1.141,1.2526,-3.41965
1.142,1.2526,-3.19205
1.143,1.2526,-3.41965
1.144,1.2526,-2.68705
1.145,1.2526,1.93615
1.146,1.2526,8.52956
1.147,1.2526,-0.994249
1.148,2.47331,-2.45945
1.149,2.47331,-3.19205
1.15,2.47331,-3.19205
1.151,2.47331,-1.72685
1.152,2.47331,-0.261648
1.153,2.47331,0.470953
1.154,2.47331,-0.994249
1.155,2.47331,-3.19205
1.156,3.69401,-3.19205
1.157,3.69401,0.470953
1.158,3.69401,-0.261648
1.159,3.69401,-0.994249
1.16,3.69401,-0.261648
1.161,3.69401,-3.19205
1.162,3.69401,-3.19205
1.163,3.69401,-0.994249
1.164,3.69401,-0.994249
1.165,3.69401,0.243358
1.166,3.69401,0.243358
1.167,3.69401,-3.92465
1.168,3.69401,-3.19205
1.169,3.69401,-3.41965
1.17,3.69401,-2.68705
1.171,3.69401,-1.72685
1.172,3.69401,0.470953
1.173,3.69401,-3.41965
1.174,3.69401,-1.22184
1.175,3.69401,0.470953
1.176,3.69401,0.470953
1.177,3.69401,4.63896
1.178,3.69401,3.90636
1.179,3.69401,1.20355
1.18,3.69401,-0.994249
1.181,3.69401,-1.22184
1.182,3.69401,-1.22184
1.183,3.69401,-1.22184
1.184,2.47331,-1.22184
1.185,2.47331,-3.41965
1.186,2.47331,-1.95444
1.187,2.47331,-3.41965
1.188,2.47331,-3.19205
1.189,2.47331,-0.994249
1.19,2.47331,-1.72685
1.191,2.47331,-3.41965
1.192,2.47331,-1.72685
1.193,2.47331,-0.994249
1.194,2.47331,-1.72685
1.195,2.47331,-3.41965
1.196,2.47331,-3.41965
1.197,2.47331,-0.994249
1.198,2.47331,-0.994249
1.199,2.47331,-3.41965
1.2,2.47331,-1.22184
1.201,1.2526,-3.41965
1.202,1.2526,-3.19205
1.203,1.2526,-3.41965
1.204,1.2526,-3.41965
1.205,1.2526,-3.92465
1.206,1.2526,-3.19205
1.207,1.2526,-1.72685
1.208,1.2526,-1.72685
1.209,1.2526,-3.19205
1.21,1.2526,-3.19205
1.211,1.2526,-1.72685
1.212,1.2526,-0.994249
1.213,1.2526,-3.19205
1.214,0.031901,-1.22184
1.215,0.031901,0.975958
1.216,0.031901,1.70856
1.217,0.031901,2.44116
1.218,0.031901,1.70856
1.219,0.031901,-1.72685
1.22,0.031901,-3.92465
1.221,0.031901,-2.45945
1.222,0.031901,-1.72685
1.223,0.031901,-3.41965
1.224,0.031901,-3.92465
1.225,0.031901,-1.72685
1.226,-1.1888,-3.92465
1.227,-1.1888,-3.41965
1.228,-1.1888,-3.92465
1.229,-1.1888,-1.72685
1.23,-1.1888,-3.19205
1.231,-1.1888,-2.45945
1.232,-1.1888,-0.994249
1.233,-1.1888,-3.92465
1.234,-1.1888,-2.68705
1.235,-1.1888,-1.22184
1.236,-1.1888,-1.22184
1.237,-1.1888,-3.92465
1.238,-1.1888,-3.92465
1.239,-1.1888,-2.45945
1.24,-1.1888,-3.19205
1.241,-1.1888,5.59916
1.242,-1.1888,5.59916
1.243,-1.1888,0.470953
1.244,-2.40951,0.470953
1.245,-2.40951,-0.994249
1.246,-2.40951,0.470953
1.247,-2.40951,-2.45945
1.248,-2.40951,-0.994249
1.249,-2.40951,1.20355
1.25,-2.40951,-0.994249
1.251,-2.40951,-1.22184
1.252,-2.40951,0.975958
1.253,-2.40951,3.90636
1.254,-2.40951,3.90636
1.255,-2.40951,-0.994249
1.256,-2.40951,-0.994249
1.257,-2.40951,0.975958
1.258,-2.40951,-3.41965
1.259,-2.40951,0.243358
1.26,-2.40951,-1.72685
1.261,-2.40951,-3.41965
1.262,-2.40951,2.44116
1.263,-2.40951,8.30197
1.264,-2.40951,12.6976
1.265,-2.40951,2.66876
1.266,-2.40951,4.86656
1.267,-2.40951,0.975958
1.268,-2.40951,2.44116
1.269,-2.40951,-2.68705
1.27,-2.40951,-2.68705
1.271,-2.40951,6.10416
1.272,-2.40951,8.30197
1.273,-2.40951,6.10416
1.274,-2.40951,-3.19205
1.275,-2.40951,9.26216
1.276,-2.40951,23.9142
1.277,-2.40951,34.9032
1.278,-2.40951,18.0534
1.279,-2.40951,0.470953
1.28,-2.40951,-0.994249
1.281,-2.40951,-3.92465
1.282,-2.40951,-3.92465
1.283,-2.40951,-2.68705
1.284,-2.40951,-2.45945
1.285,-2.40951,-0.261648
1.286,-2.40951,-0.994249
1.287,-2.40951,3.17376
1.288,-2.40951,9.03457
1.289,-2.40951,14.1628
1.29,-2.40951,10.4998
1.291,-1.1888,4.13396
1.292,-1.1888,-0.261648
1.293,-1.1888,6.33176
1.294,-1.1888,4.86656
1.295,-1.1888,-1.22184
1.296,-1.1888,-1.95444
1.297,-1.1888,0.470953
1.298,-1.1888,0.470953
1.299,-1.1888,2.66876
1.3,-1.1888,2.66876
1.301,0.031901,-1.22184
1.302,0.031901,-2.68705
1.303,0.031901,-3.19205
1.304,0.031901,-3.19205
1.305,0.031901,-3.41965
1.306,0.031901,-3.41965
1.307,0.031901,-2.68705
1.308,0.031901,-1.95444
1.309,0.031901,2.66876
1.31,0.031901,3.40136
1.311,0.031901,-0.994249
1.312,0.031901,-0.994249
1.313,0.031901,-1.72685
1.314,0.031901,-3.41965
1.315,0.031901,0.243358
1.316,0.031901,2.44116
1.317,0.031901,4.63896
1.318,0.031901,-0.489243
1.319,0.031901,-0.994249
1.32,0.031901,-3.41965
1.321,0.031901,-0.994249
1.322,0.031901,-1.72685
1.323,0.031901,0.243358
1.324,0.031901,3.90636
1.325,0.031901,7.56937
1.326,0.031901,6.83676
1.327,0.031901,-2.45945
1.328,0.031901,-0.261648
1.329,0.031901,4.13396
1.33,0.031901,10.7274
1.331,0.031901,-1.72685
1.332,0.031901,-2.68705
1.333,0.031901,1.70856
1.334,0.031901,-1.22184
1.335,0.031901,-3.19205
1.336,0.031901,-3.19205
1.337,0.031901,-0.994249
1.338,0.031901,4.13396
1.339,0.031901,-1.72685
1.34,0.031901,-3.41965
1.341,0.031901,-1.22184
1.342,0.031901,-3.41965
1.343,0.031901,0.470953
1.344,0.031901,2.66876
1.345,0.031901,-0.994249
1.346,0.031901,-3.41965
1.347,0.031901,0.243358
1.348,1.2526,1.70856
1.349,0.031901,0.243358
1.35,0.031901,0.243358
1.351,0.031901,-0.489243
1.352,0.031901,-3.41965
1.353,0.031901,-0.994249
1.354,0.031901,1.20355
1.355,0.031901,-3.19205
1.356,0.031901,-3.92465
1.357,0.031901,-3.41965
1.358,0.031901,-1.95444
1.359,0.031901,-0.489243
1.36,0.031901,-3.19205
1.361,0.031901,-0.994249
1.362,0.031901,-2.45945
1.363,0.031901,-2.68705
1.364,0.031901,-1.95444
1.365,0.031901,-3.19205
1.366,0.031901,-3.92465
1.367,0.031901,-1.95444
1.368,0.031901,-1.95444
1.369,0.031901,-1.22184
1.37,0.031901,-1.95444
1.371,0.031901,-3.41965
1.372,0.031901,-3.41965
1.373,0.031901,-1.22184
1.374,0.031901,-1.22184
1.375,0.031901,-3.19205
1.376,0.031901,-3.19205
1.377,0.031901,-3.41965
1.378,0.031901,-2.45945
1.379,0.031901,0.470953
1.38,0.031901,-1.72685
1.381,0.031901,0.975958
1.382,0.031901,7.56937
1.383,0.031901,1.70856
1.384,0.031901,-0.994249
1.385,0.031901,6.33176
1.386,0.031901,2.66876
1.387,0.031901,-0.994249
1.388,0.031901,-0.994249
1.389,0.031901,-3.19205
1.39,0.031901,-2.68705
1.391,0.031901,-2.45945
1.392,0.031901,-0.261648
1.393,0.031901,-3.19205
1.394,0.031901,-3.19205
1.395,0.031901,-3.92465
1.396,0.031901,-3.92465
1.397,0.031901,-3.92465
1.398,0.031901,-3.41965
1.399,-1.1888,-1.22184
1.4,-1.1888,-1.22184
1.401,0.031901,-2.68705
1.402,-1.1888,-3.41965
1.403,-1.1888,-3.92465
1.404,-1.1888,-3.92465
1.405,0.031901,-3.41965
1.406,0.031901,-3.41965
1.407,0.031901,-1.72685
1.408,0.031901,-1.72685
1.409,0.031901,-1.72685
1.41,0.031901,-1.72685
1.411,0.031901,-3.41965
1.412,0.031901,-3.41965
1.413,0.031901,-3.92465
1.414,0.031901,-3.19205
1.415,0.031901,2.44116
1.416,0.031901,7.56937
1.417,0.031901,11.2324
1.418,0.031901,23.6866
1.419,0.031901,4.63896
1.42,0.031901,3.40136
1.421,0.031901,17.3208
1.422,0.031901,14.8954
1.423,0.031901,-0.994249
1.424,0.031901,7.79696
1.425,0.031901,0.243358
1.426,0.031901,3.90636
1.427,0.031901,-1.22184
1.428,0.031901,-3.19205
1.429,0.031901,0.470953
1.43,0.031901,9.99476
1.431,0.031901,26.112
1.432,0.031901,21.7164
1.433,0.031901,-3.19205
1.434,0.031901,-3.19205
1.435,0.031901,-3.19205
1.436,0.031901,-3.41965
1.437,0.031901,-1.95444
1.438,0.031901,-2.68705
1.439,0.031901,-1.72685
1.44,0.031901,-3.19205
1.441,0.031901,-0.994249
1.442,0.031901,3.40136
1.443,0.031901,-1.72685
1.444,0.031901,-3.19205
1.445,0.031901,-3.19205
1.446,0.031901,-3.92465
1.447,0.031901,-3.92465
1.448,0.031901,-3.92465
1.449,0.031901,-3.41965
1.45,0.031901,-1.95444
1.451,0.031901,-1.22184
1.452,0.031901,-3.41965
1.453,0.031901,-1.22184
1.454,0.031901,0.975958
1.455,0.031901,-3.19205
1.456,0.031901,0.470953
1.457,0.031901,-3.92465
1.458,0.031901,0.243358
1.459,0.031901,-3.41965
1.46,0.031901,-3.19205
1.461,0.031901,-0.994249
1.462,0.031901,-0.994249
1.463,0.031901,-3.19205
1.464,0.031901,-1.95444
1.465,0.031901,0.243358
1.466,0.031901,0.243358
1.467,0.031901,0.975958
1.468,0.031901,0.975958
1.469,0.031901,-3.41965
1.47,0.031901,-3.19205
1.471,0.031901,-1.72685
1.472,0.031901,-2.45945
1.473,0.031901,-0.489243
1.474,0.031901,0.243358
1.475,0.031901,1.70856
1.476,0.031901,0.243358
1.477,0.031901,-2.68705
1.478,0.031901,1.70856
1.479,0.031901,-3.19205
1.48,0.031901,0.470953
1.481,0.031901,0.243358
1.482,0.031901,-1.22184
1.483,0.031901,-1.72685
1.484,0.031901,1.20355
1.485,0.031901,4.13396
1.486,0.031901,1.93615
1.487,0.031901,4.13396
1.488,0.031901,6.33176
1.489,0.031901,3.90636
1.49,0.031901,7.56937
1.491,0.031901,9.03457
1.492,0.031901,7.56937
1.493,-1.1888,8.52956
1.494,-1.1888,8.52956
1.495,-1.1888,1.70856
1.496,-1.1888,3.90636
1.497,-1.1888,6.10416
1.498,0.031901,7.56937
1.499,0.031901,-2.45945
1.5,0.031901,-3.19205
1.501,0.031901,-2.68705
1.502,0.031901,-3.41965
1.503,0.031901,-0.994249
1.504,0.031901,-2.68705
1.505,0.031901,-3.19205
1.506,0.031901,-2.45945
1.507,0.031901,-3.92465
1.508,0.031901,-3.92465
1.509,0.031901,-1.72685
1.51,0.031901,-3.19205
1.511,0.031901,-2.45945
1.512,0.031901,-3.19205
1.513,0.031901,-3.41965
1.514,-1.1888,-2.68705
1.515,-1.1888,-1.95444
1.516,-1.1888,-1.95444
1.517,-1.1888,-1.22184
1.518,-1.1888,-1.95444
1.519,-1.1888,-3.41965
1.52,-1.1888,-3.41965
1.521,-2.40951,-3.92465
1.522,-2.40951,-3.92465
1.523,-2.40951,-3.19205
1.524,-2.40951,-3.92465
1.525,-2.40951,-3.92465
1.526,-2.40951,-2.68705
1.527,-2.40951,0.243358
1.528,-2.40951,0.243358
1.529,-2.40951,-2.68705
1.53,-2.40951,-2.68705
1.531,-2.40951,-3.41965
1.532,-2.40951,-3.19205
1.533,-2.40951,0.243358
1.534,-2.40951,-1.22184
1.535,-2.40951,-3.41965
1.536,-2.40951,-2.45945
1.537,-2.40951,-0.261648
1.538,-2.40951,1.20355
1.539,-2.40951,-0.994249
1.54,-2.40951,-1.72685
1.541,-2.40951,3.40136
1.542,-2.40951,2.66876
1.543,-2.40951,-1.95444
1.544,-2.40951,5.37156
1.545,-2.40951,11.2324
1.546,-2.40951,9.76717
1.547,-2.40951,2.44116
1.548,-2.40951,-1.95444
1.549,-2.40951,-0.261648
1.55,-2.40951,1.93615
1.551,-1.1888,-3.92465
1.552,-1.1888,-3.41965
1.553,-1.1888,0.243358
1.554,-1.1888,8.30197
1.555,-1.1888,7.79696
1.556,-1.1888,9.99476
1.557,-1.1888,0.470953
1.558,0.031901,-3.92465
1.559,0.031901,-1.22184
1.56,0.031901,-3.92465
1.561,0.031901,0.243358
1.562,0.031901,-1.22184
1.563,0.031901,8.30197
1.564,0.031901,8.30197
1.565,0.031901,-3.19205
1.566,0.031901,-3.92465
1.567,0.031901,-1.22184
1.568,0.031901,-1.22184
1.569,0.031901,5.59916
1.57,0.031901,4.13396
1.571,0.031901,-3.92465
1.572,0.031901,-0.994249
1.573,1.2526,-3.19205
1.574,1.2526,-1.22184
1.575,1.2526,2.44116
1.576,1.2526,-3.92465
1.577,1.2526,-1.22184
1.578,1.2526,-0.489243
1.579,1.2526,-1.22184
1.58,1.2526,-1.22184
1.581,1.2526,1.70856
1.582,1.2526,2.44116
1.583,1.2526,-1.22184
1.584,1.2526,-0.994249
1.585,1.2526,5.59916
1.586,1.2526,11.46
1.587,1.2526,-3.92465
1.588,1.2526,3.90636
1.589,1.2526,-3.19205
1.59,1.2526,0.470953
1.591,1.2526,2.66876
1.592,1.2526,-0.994249
1.593,1.2526,-1.72685
1.594,1.2526,-3.19205
1.595,1.2526,-3.92465
1.596,1.2526,-3.41965
1.597,1.2526,-1.95444
1.598,1.2526,-1.95444
1.599,1.2526,-0.994249
1.6,1.2526,-1.72685
1.601,1.2526,6.10416
1.602,0.031901,6.10416
1.603,0.031901,5.37156
1.604,0.031901,1.70856
1.605,0.031901,-1.95444
1.606,0.031901,9.26216
1.607,0.031901,20.2512
1.608,0.031901,0.470953
1.609,0.031901,-3.41965
1.61,0.031901,-2.68705
1.611,0.031901,-3.92465
1.612,0.031901,-3.41965
1.613,0.031901,-1.95444
1.614,0.031901,-1.22184
1.615,0.031901,0.243358
1.616,0.031901,0.243358
1.617,0.031901,-1.22184
1.618,0.031901,-3.19205
1.619,0.031901,1.20355
1.62,0.031901,1.20355
1.621,0.031901,-3.92465
1.622,0.031901,-3.92465
1.623,0.031901,-2.45945
1.624,0.031901,-0.994249
1.625,1.2526,-3.19205
1.626,1.2526,-3.19205
1.627,1.2526,-2.45945
1.628,1.2526,-2.45945
1.629,1.2526,-3.92465
1.63,1.2526,-3.41965
1.631,1.2526,-1.95444
1.632,1.2526,-1.95444
1.633,1.2526,0.243358
1.634,2.47331,1.70856
1.635,2.47331,2.44116
1.636,2.47331,1.70856
1.637,2.47331,3.17376
1.638,2.47331,3.90636
1.639,2.47331,6.10416
1.64,2.47331,9.03457
1.641,2.47331,-3.19205
1.642,2.47331,4.13396
1.643,2.47331,9.26216
1.644,2.47331,8.52956
1.645,2.47331,-1.72685
1.646,2.47331,6.10416
1.647,2.47331,16.3606
1.648,2.47331,7.56937
1.649,2.47331,3.40136
1.65,2.47331,12.1926
1.651,2.47331,18.786
1.652,2.47331,7.79696
1.653,2.47331,-3.19205
1.654,2.47331,-3.92465
1.655,2.47331,-3.41965
1.656,2.47331,-3.92465
1.657,2.47331,-0.994249
1.658,2.47331,-0.994249
1.659,2.47331,0.470953
1.66,2.47331,0.470953
1.661,2.47331,-1.22184
1.662,2.47331,-0.489243
1.663,2.47331,-3.41965
1.664,1.2526,-2.45945
1.665,1.2526,-0.994249
1.666,1.2526,-2.45945
1.667,1.2526,1.70856
1.668,1.2526,0.975958
1.669,1.2526,-1.95444
1.67,1.2526,-3.41965
1.671,1.2526,-3.19205
1.672,1.2526,-3.19205
1.673,1.2526,-3.19205
1.674,1.2526,-3.19205
1.675,1.2526,-1.72685
1.676,1.2526,-1.72685
1.677,1.2526,-3.92465
1.678,1.2526,-2.45945
1.679,1.2526,-0.994249
1.68,0.031901,-0.994249
1.681,0.031901,-3.19205
1.682,0.031901,-3.41965
1.683,0.031901,-1.22184
1.684,0.031901,-1.22184
1.685,0.031901,-0.489243
1.686,0.031901,0.243358
1.687,0.031901,-3.41965
1.688,0.031901,-3.41965
1.689,0.031901,-1.95444
1.69,0.031901,-1.22184
1.691,0.031901,-2.45945
1.692,0.031901,4.13396
1.693,0.031901,-3.19205
1.694,0.031901,-2.68705
1.695,-1.1888,4.86656
1.696,-1.1888,5.59916
1.697,-1.1888,7.56937
1.698,-1.1888,9.76717
1.699,-1.1888,-3.41965
1.7,-1.1888,-3.19205
1.701,-1.1888,-1.95444
1.702,-1.1888,-1.22184
1.703,-1.1888,2.66876
1.704,-1.1888,2.66876
1.705,-1.1888,-1.22184
1.706,-1.1888,-2.68705
1.707,-1.1888,2.66876
1.708,-1.1888,2.66876
1.709,-1.1888,-3.41965
1.71,-1.1888,-2.68705
1.711,-1.1888,-3.19205
1.712,-1.1888,-3.19205
1.713,-1.1888,-2.68705
1.714,-1.1888,-1.95444
1.715,-1.1888,-1.22184
1.716,-1.1888,-1.22184
1.717,-1.1888,0.243358
1.718,-1.1888,3.17376
1.719,-1.1888,7.56937
1.72,-1.1888,9.76717
1.721,-1.1888,19.5186
1.722,-1.1888,16.5882
1.723,-1.1888,0.243358
1.724,-1.1888,2.44116
1.725,-1.1888,4.63896
1.726,-1.1888,6.83676
1.727,-1.1888,0.470953
1.728,-1.1888,0.470953
1.729,-2.40951,3.17376
1.73,-2.40951,9.76717
1.731,-2.40951,-1.22184
1.732,-2.40951,-2.68705
1.733,-2.40951,-0.994249
1.734,-2.40951,4.86656
1.735,-2.40951,-2.45945
1.736,-2.40951,-3.41965
1.737,-2.40951,-1.22184
1.738,-2.40951,-1.22184
1.739,-2.40951,-0.489243
1.74,-2.40951,-1.22184
1.741,-2.40951,-0.994249
1.742,-2.40951,0.470953
1.743,-2.40951,-3.41965
1.744,-2.40951,-1.22184
1.745,-2.40951,1.20355
1.746,-2.40951,1.93615
1.747,-2.40951,-2.68705
1.748,-2.40951,-3.41965
1.749,-2.40951,0.243358
1.75,-2.40951,0.243358
1.751,-2.40951,7.06436
1.752,-2.40951,7.79696
1.753,-2.40951,0.243358
1.754,-2.40951,3.17376
1.755,-2.40951,6.10416
1.756,-2.40951,2.44116
1.757,-2.40951,-3.41965
1.758,-2.40951,-3.41965
1.759,-2.40951,0.975958
1.76,-2.40951,0.243358
1.761,-2.40951,16.3606
1.762,-2.40951,17.0932
1.763,-2.40951,12.9252
1.764,-2.40951,-0.994249
1.765,-2.40951,1.93615
1.766,-2.40951,4.13396
1.767,-2.40951,8.52956
1.768,-2.40951,1.93615
1.769,-2.40951,2.44116
1.77,-2.40951,9.03457
1.771,-2.40951,2.44116
1.772,-1.1888,-1.22184
1.773,-1.1888,-3.92465
1.774,-1.1888,6.33176
1.775,-1.1888,15.8556
1.776,-1.1888,8.52956
1.777,-1.1888,-1.22184
1.778,-1.1888,-3.41965
1.779,-1.1888,3.90636
1.78,-1.1888,14.1628
1.781,-1.1888,2.44116
1.782,-1.1888,-3.92465
1.783,-1.1888,1.20355
1.784,0.031901,9.26216
1.785,0.031901,15.8556
1.786,0.031901,14.3904
1.787,0.031901,-3.19205
1.788,0.031901,0.470953
1.789,0.031901,-0.994249
1.79,0.031901,-3.41965
1.791,0.031901,-1.22184
1.792,0.031901,0.243358
1.793,0.031901,3.90636
1.794,1.2526,0.243358
1.795,1.2526,-0.994249
1.796,1.2526,-0.994249
1.797,1.2526,-0.994249
1.798,1.2526,-0.261648
1.799,1.2526,1.93615
1.8,1.2526,-2.45945
1.801,1.2526,-3.19205
1.802,1.2526,-3.92465
1.803,1.2526,-3.41965
1.804,1.2526,-3.41965
1.805,1.2526,-3.92465
1.806,1.2526,-2.45945
1.807,1.2526,-0.994249
1.808,1.2526,-0.994249
1.809,1.2526,-1.72685
1.81,1.2526,-2.45945
1.811,1.2526,-3.19205
1.812,1.2526,-3.41965
1.813,1.2526,-1.95444
1.814,1.2526,-1.22184
1.815,1.2526,-0.489243
1.816,1.2526,0.243358
1.817,1.2526,0.470953
1.818,1.2526,1.20355
1.819,1.2526,-3.41965
1.82,2.47331,-2.68705
1.821,2.47331,-3.19205
1.822,2.47331,-0.994249
1.823,2.47331,0.243358
1.824,2.47331,-1.95444
1.825,2.47331,2.66876
1.826,2.47331,-0.261648
1.827,2.47331,0.243358
1.828,2.47331,0.243358
1.829,2.47331,-0.994249
1.83,2.47331,-2.45945
1.831,2.47331,-0.489243
1.832,2.47331,-0.489243
1.833,2.47331,-3.92465
1.834,2.47331,-3.92465
1.835,2.47331,0.243358
1.836,2.47331,0.243358
1.837,2.47331,-3.41965
1.838,2.47331,-3.41965
1.839,2.47331,-0.489243
1.84,2.47331,-0.489243
1.841,2.47331,-1.22184
1.842,2.47331,-2.68705
1.843,2.47331,-3.92465
1.844,2.47331,2.66876
1.845,2.47331,8.52956
1.846,2.47331,4.13396
1.847,2.47331,-3.19205
1.848,2.47331,-3.41965
1.849,2.47331,-2.68705
1.85,2.47331,-1.95444
1.851,2.47331,-1.22184
1.852,2.47331,-1.22184
1.853,2.47331,-3.41965
1.854,2.47331,-3.19205
1.855,2.47331,-0.261648
1.856,2.47331,-0.261648
1.857,2.47331,-3.92465
1.858,2.47331,-3.92465
1.859,2.47331,-0.994249
1.86,2.47331,-0.261648
1.861,2.47331,-3.41965
